发布时间,微博内容
2023-01-16 12:00:03,【疑道道路結冰肇禍，韓國40車連環相撞釀1死多傷】#韓國高速公路發生40車連環相撞事故# 韓國京畿道抱川市一高速公路上昨（15日）晚發生約40車連環相撞交通事故，已導致1人死亡、20餘人受傷。據韓聯社報道，當地時間晚上9時15分，包括巴士在內的約40輛車，在距首爾約46公里的九里-抱川高速公路上連環 ...全文
2023-01-16 11:41:39,【酒驾的代价有多重？】#酒驾#所导致的惨痛事故屡见不鲜，但是依旧有很多人抱有侥幸心理：只要不出交通事故就不用担责。那么，酒后驾车会面临什么样的处罚？网传的酒后驾车逃避处罚“小妙招”真的管用吗？一起来看！#拒绝酒驾#via: 人民法院报的微博视频 
2023-01-16 11:38:46,总算模拟完了，闯红灯六次交通事故三次撞死了三个人撞到护栏两次精神状态优秀 
2023-01-16 11:36:50,【国务院安委会对南昌大货车冲撞人群交通事故查处挂牌督办】#南昌大货车冲撞人群事故被挂牌督办#据应急管理部官网消息，日前，国务院安全生产委员会向江西省人民政府发出《重大生产安全事故查处挂牌督办通知书》。通知书指出，2023年1月8日，江西省南昌市发生一起大货车冲撞人群的重大道路交通事故，造 ...全文
2023-01-16 11:34:06,#警示曝光# 【疏于观察酿事故，夜间行车需谨慎】1月5日，在江西抚州，一辆面包车在行驶过程中，观察不仔细，撞上了一名正在过马路的行人，事故导致行人受伤。交警提醒，夜间行车需减速慢行，注意观察，以免发生交通事故，造成不必要的损失。@公安部交通管理局 @江西省公安厅交通管理局  ...全文
2023-01-16 11:32:37,#警示曝光#【有距离 才安全】 2023年1月7日13时53分许，付某驾驶粤TE96**小型普通客车沿王震大道由西向东行驶，途经艾家村路段时，追尾前方同向行驶由李某驾驶的粤E675**小型轿车，致使小型轿车向前推行时撞倒前方骑自行车的乐某，造成乐某受伤和三车损坏的道路交通事故。 交警提示：春节临近，交通流 ...全文
2023-01-16 11:26:54,【射洪交警开展春运严重交通违法行为集中整治行动】#平安春运交警同行# 为全力保障我市春运期间道路交通安全畅通，预防和减少道路交通事故发生，1月15日晚，射洪公安交警在市城区开展酒驾醉驾等严重交通违法行为集中整治行动。此次行动中查获酒驾10起。射洪公安交警温馨提示：请广大驾驶员杜绝酒驾、醉 ...全文
2023-01-16 11:26:33,【峨边交警开展夜查整治行动护航春运交通安全】#平安春运手册##平安春运交警同行# 为进一步强化春节前夕道路交通秩序管控，全力预防和减少道路交通事故的发生，为广大群众出行创造安全、有序、畅通的道路交通环境，1月15日晚，峨边交警大队针对辖区道路实际情况组织开展了“夜查”整治行动。大队组织民 ...全文
2023-01-16 11:24:18,#四川高速路况# 【交通事故】1月16日11时19分，S2成巴高速巴南段，五福隧道入口处（巴成向），两起两小车发生追尾事故占用超车道，请过往车辆注意避让。 
2023-01-16 11:22:47,#农村地区交通安全强基行动#2023年春运期间，为做好春运道路交通事故预防工作，确保辖区道路交通安全形势持续平稳。近日，安阳县交警大队在瓦店乡举行农村交通安全宣传强基行动启动仪式，为平安春运助力。活动中，宣传民警通面对面讲解等方式，向广大交通参与者宣讲了“一老一小”、“一盔一带”等交通 ...全文
2023-01-16 11:43:23,#五大曝光行动##典型交通事故曝光#2022年12月12日05时00分，王某(男，54岁）骑电动自行车沿睢县程周线行驶至睢县程周线（睢县周堂镇曹吉屯村路段），与付某(男，23岁)驾驶的豫V****1小型轿车发生相撞，致王某送医院抢救无效死亡，付某无伤害，直接财产损失2000元，两车损坏的交通事故。 ...全文
2023-01-16 11:41:39,【酒驾的代价有多重？】#酒驾#所导致的惨痛事故屡见不鲜，但是依旧有很多人抱有侥幸心理：只要不出交通事故就不用担责。那么，酒后驾车会面临什么样的处罚？网传的酒后驾车逃避处罚“小妙招”真的管用吗？一起来看！#拒绝酒驾#via: 人民法院报的微博视频 
2023-01-16 11:38:46,总算模拟完了，闯红灯六次交通事故三次撞死了三个人撞到护栏两次精神状态优秀 
2023-01-16 11:36:50,【国务院安委会对南昌大货车冲撞人群交通事故查处挂牌督办】#南昌大货车冲撞人群事故被挂牌督办#据应急管理部官网消息，日前，国务院安全生产委员会向江西省人民政府发出《重大生产安全事故查处挂牌督办通知书》。通知书指出，2023年1月8日，江西省南昌市发生一起大货车冲撞人群的重大道路交通事故，造 ...全文
2023-01-16 11:34:06,#警示曝光# 【疏于观察酿事故，夜间行车需谨慎】1月5日，在江西抚州，一辆面包车在行驶过程中，观察不仔细，撞上了一名正在过马路的行人，事故导致行人受伤。交警提醒，夜间行车需减速慢行，注意观察，以免发生交通事故，造成不必要的损失。@公安部交通管理局 @江西省公安厅交通管理局  ...全文
2023-01-16 11:32:37,#警示曝光#【有距离 才安全】 2023年1月7日13时53分许，付某驾驶粤TE96**小型普通客车沿王震大道由西向东行驶，途经艾家村路段时，追尾前方同向行驶由李某驾驶的粤E675**小型轿车，致使小型轿车向前推行时撞倒前方骑自行车的乐某，造成乐某受伤和三车损坏的道路交通事故。 交警提示：春节临近，交通流 ...全文
2023-01-16 11:26:54,【射洪交警开展春运严重交通违法行为集中整治行动】#平安春运交警同行# 为全力保障我市春运期间道路交通安全畅通，预防和减少道路交通事故发生，1月15日晚，射洪公安交警在市城区开展酒驾醉驾等严重交通违法行为集中整治行动。此次行动中查获酒驾10起。射洪公安交警温馨提示：请广大驾驶员杜绝酒驾、醉 ...全文
2023-01-16 11:26:33,【峨边交警开展夜查整治行动护航春运交通安全】#平安春运手册##平安春运交警同行# 为进一步强化春节前夕道路交通秩序管控，全力预防和减少道路交通事故的发生，为广大群众出行创造安全、有序、畅通的道路交通环境，1月15日晚，峨边交警大队针对辖区道路实际情况组织开展了“夜查”整治行动。大队组织民 ...全文
2023-01-16 11:24:18,#四川高速路况# 【交通事故】1月16日11时19分，S2成巴高速巴南段，五福隧道入口处（巴成向），两起两小车发生追尾事故占用超车道，请过往车辆注意避让。 
2023-01-16 11:04:20,#一线微观#【斑马线前不减速不让行！撞飞行人负全责】2022年12月12日，韩某平驾驶小型普通客车沿鹤山东路由西向东行驶至解家村路口处时，与行人刘某礼相撞，造成车辆损坏，刘某礼当场死亡的道路交通事故。韩某平因超速行驶，遇行人横过斑马线时未停车让行，承担事故全部责任。@青岛交警  ...全文
2023-01-16 11:01:03,#平安春运 交警同行# 【进企业 促安全  保春运】为进一步强化企业源头管理安全意识，预防交通事故的发生，1月13日上午，朔州市公安局平鲁分局交通管理大队民警走进辖区运输企业开展春运交通安全督导检查，要求企业负责人严格落实安全生产主体责任，并为驾驶员讲解了交通安全知识，有针对性地对车辆进行 ...全文
2023-01-16 11:00:48,#四川高速路况# 【交通事故】1月16日10时55分，资眉高速遂宁至洪雅方向仁寿枢纽互通匝道内（成自泸泸州方向转眉山方向），小车单车事故，占用左侧车道。请过往车辆谨慎驾驶，注意安全。 
2023-01-16 11:00:17,#2023春运出行资讯##广东高速路况# 京港澳高速，麻涌立交附近路段，南往北方向发生交通事故。华南快速干线，同和收费站对出位置，东往西有事故。 
2023-01-16 10:59:14,【酒后莫要把车开，这位男子就被交警“逮住了”】#拒绝酒驾醉驾##平安春运交警同行##交通安全#         1月7日，春运的第一天，为保障市民群众春运出行安全，预防交通事故的发生，昌江县公安局交通管理大队全范围开展酒醉驾集中整治行动，当日查获一起醉酒驾驶，有效保障了辖区道路平稳有序。       ...全文
2023-01-16 10:59:13,#法院动态# 【开展辖区两级法院“道交事故纠纷诉前调解”实务培训会】为深入推进道路交通事故纠纷案件多元化解工作，切实提高道交案件化解率，重庆二中法院于1月12日开展辖区两级法院“全国法院道路交通事故纠纷诉前调解平台”工作实务培训。 
2023-01-16 10:58:33,【小店一大队】#共筑平安中国年##平安春运交警同行##减量控大# 车辆逾期未年检 发生交通事故漏破绽#五大曝光行动#         为保障“春运”期间道路交通的安全、畅通，1月15日交警小店一大队四中队民警快速反应，及时处理了一起发生在滨河东路的三车追尾事故。民警处理事故的时候，发现事故责任方车辆 ...全文
2023-01-16 10:58:17,年底交通事故频发，保险公司业务量翻倍。年底一定要小心开车。 
2023-01-16 10:57:40,一周内两次交通事故 撞了同一个部位要有心理阴影了 
2023-01-16 10:55:20,#美好生活安全出行##平安春运交警同行# 为深入贯彻落实“冬季平安守护行动”，全力做好冬防春运工作，深入推进“减量控大”及安全领域“打非治违”行动，持续保持对酒驾醉驾违法行为的高压整治态势，严防道路交通事故发生。1月15日晚，晴隆县公安局交通警察大队组织警力结合辖区实际，在重点路段开展酒 ...全文
2023-01-16 10:58:17,年底交通事故频发，保险公司业务量翻倍。年底一定要小心开车。 
2023-01-16 10:57:40,一周内两次交通事故 撞了同一个部位要有心理阴影了 
2023-01-16 10:55:20,#美好生活安全出行##平安春运交警同行# 为深入贯彻落实“冬季平安守护行动”，全力做好冬防春运工作，深入推进“减量控大”及安全领域“打非治违”行动，持续保持对酒驾醉驾违法行为的高压整治态势，严防道路交通事故发生。1月15日晚，晴隆县公安局交通警察大队组织警力结合辖区实际，在重点路段开展酒 ...全文
